id,value
15476,"28.32836,-174.160203"
15477,"-73.736225,51.51313"
15478,"-35.215168,-153.303853"
15479,"87.537167,112.667043"
15480,"46.762804,5.794499"
15481,"-22.318314,-124.299614"
15482,"-13.194846,161.684421"
15483,"52.494311,126.172221"
15484,"-42.153043,52.181298"
15485,"34.822198,-101.724648"
15486,"15.267469,-129.213344"
15487,"62.540203,135.905791"
15488,"41.809309,25.286258"
15489,"67.119847,76.388549"
15490,"-76.328071,-2.948798"
15491,"48.30451,94.234658"
15492,"-19.575428,-72.552547"
15493,"37.771514,43.399595"
15494,"-34.392817,-172.015197"
15495,"-3.68233,110.221768"
15496,"40.16953,40.395677"
15497,"74.587214,127.080196"
15498,"-54.308568,75.608793"
15499,"-73.233146,167.841832"
15500,"-56.098797,151.623949"
15501,"-66.442133,-87.551345"
15502,"-80.479622,-117.279442"
15503,"-80.563155,-49.980079"
15504,"-88.861158,-27.226355"
15505,"-22.892358,59.004402"
15506,"42.12035,97.606745"
15507,"35.344541,-110.154358"
15508,"80.340267,-12.278204"
15509,"-60.591347,-174.547282"
15510,"63.197646,-65.567373"
15511,"-71.58393,-33.778911"
15512,"84.442449,-23.376007"
15513,"-81.519103,-130.365042"
15514,"14.544837,-15.200156"
15515,"34.370453,-107.023469"
15516,"-43.292932,-31.400016"
15517,"-47.734459,-91.151295"
15518,"-4.325212,-71.169623"
15519,"-75.7163,-5.206143"
15520,"17.977658,24.202701"
15521,"-29.568114,154.626371"
15522,"58.648775,59.372662"
15523,"47.968383,10.219344"
15524,"-36.686154,-55.098445"
15525,"-72.156475,85.416897"
15526,"-75.076968,100.628353"
15527,"3.639049,152.531572"
15528,"10.316321,-167.098026"
15529,"30.71756,111.311029"
15530,"71.998962,-146.065089"
15531,"52.892371,17.420822"
15532,"-80.199996,-90.408199"
15533,"62.684819,-42.752927"
15534,"67.728373,7.046391"
15535,"-49.900399,-17.976395"
15536,"-29.1241,-158.174927"
15537,"-31.922749,-159.86448"
15538,"60.811247,-161.840275"
15539,"49.786274,112.433843"
15540,"-27.882773,-89.196157"
15541,"-10.288907,-166.226814"
15542,"75.863721,-72.826101"
15543,"6.697658,-19.645542"
15544,"-86.703552,118.737901"
15545,"75.018983,36.333612"
15546,"61.133784,90.895318"
15547,"0.049485,-27.040068"
15548,"-11.780991,-59.959851"
15549,"-73.792979,-60.421762"
15550,"-43.590299,173.70363"
15551,"65.025655,124.576133"
15552,"79.551281,-83.917415"
15553,"69.669666,-110.644117"
15554,"-19.223619,123.463627"
15555,"10.940594,86.480519"
15556,"65.35487,-111.36135"
15557,"50.827089,139.007429"
15558,"-87.321966,-177.379818"
15559,"54.285196,-69.800342"
15560,"37.309715,-19.876448"
15561,"1.59923,-178.243144"
15562,"-78.904954,-62.140538"
15563,"-6.833847,75.285495"
15564,"-73.83784,111.231651"
15565,"-13.200243,-163.871652"
15566,"-49.213558,-95.599471"
15567,"-51.604643,51.801251"
15568,"52.279008,-9.723504"
15569,"-28.359414,155.606385"
15570,"-21.547035,-72.065065"
15571,"-65.449638,-112.442254"
15572,"26.646493,123.493241"
15573,"-10.236431,137.613318"
15574,"53.048238,-14.513712"
15575,"-5.132226,96.601852"
15576,"48.562372,-127.327714"
15577,"-79.209665,-115.207124"
15578,"88.145378,156.871048"
15579,"41.826309,96.799209"
15580,"-13.750156,83.02546"
15581,"-28.62796,-70.876861"
15582,"71.681832,22.368075"
15583,"-71.413938,121.333867"
15584,"-88.343705,-14.273354"
15585,"26.872883,13.817158"
15586,"75.617025,104.329797"
15587,"76.331068,147.50216"
15588,"-33.050929,8.858681"
15589,"48.565099,-1.264867"
15590,"48.548779,127.30436"
15591,"-33.414628,-7.244026"
15592,"69.929678,148.013642"
15593,"-30.611139,138.711062"
15594,"-13.066068,-58.670112"
15595,"31.551011,12.924145"
15596,"-48.635377,178.394179"
15597,"65.916876,72.874824"
15598,"22.812636,-55.91691"
15599,"45.325072,159.541415"
15600,"27.830445,151.13437"
15601,"34.246452,-86.230823"
15602,"-35.115419,76.178621"
15603,"-57.165639,99.829207"
15604,"-4.910789,133.83585"
15605,"-9.574888,100.024603"
15606,"86.306161,-31.649182"
15607,"-56.677174,171.026028"
15608,"-69.344653,-42.907172"
15609,"-50.452463,-118.914138"
15610,"-60.809033,-25.822267"
15611,"83.592517,-36.551049"
15612,"8.836715,81.937018"
15613,"-87.083848,51.086414"
15614,"62.389725,-147.264184"
15615,"-12.756468,-105.709365"
15616,"-75.429521,113.52769"
15617,"-8.51194,-36.656408"
15618,"44.544982,4.006428"
15619,"46.982051,20.949929"
15620,"24.376326,36.03657"
15621,"-10.456015,84.39708"
15622,"-72.394827,143.508285"
15623,"86.021452,46.551198"
15624,"-29.085344,-153.820907"
15625,"-65.723666,-42.621484"
15626,"70.583794,-157.349427"
15627,"-64.5899,168.161911"
15628,"-18.881574,126.058454"
15629,"76.297532,71.752066"
15630,"-63.410783,-91.524868"
15631,"-0.030611,-57.619888"
15632,"-70.677499,-156.061337"
15633,"-51.884095,122.09185"
15634,"67.116746,3.753856"
15635,"-3.890314,84.196941"
15636,"-48.48874,-12.692995"
15637,"84.102056,-93.741673"
15638,"-66.277874,18.668462"
15639,"-31.018281,-133.254092"
15640,"44.955301,-85.095762"
15641,"-76.961952,67.753838"
15642,"87.399006,87.706304"
15643,"67.362148,65.514515"
15644,"88.102387,19.871008"
15645,"-24.019773,-89.063505"
15646,"77.760119,-69.035629"
15647,"-45.871871,-95.91837"
15648,"7.537869,-98.574504"
15649,"63.424749,23.783464"
15650,"38.176308,144.160406"
15651,"75.772517,-98.792866"
15652,"64.829064,64.635776"
15653,"-26.723136,-78.102023"
15654,"-80.413884,114.618414"
15655,"30.885788,40.54601"
15656,"-17.745822,-80.813947"
15657,"-68.166307,30.695294"
15658,"49.684117,-22.77039"
15659,"-44.325841,-44.928889"
15660,"35.585965,-168.745781"
15661,"-2.076166,33.841183"
15662,"49.558335,-170.175801"
15663,"-74.5274,-63.483845"
15664,"-28.691521,-97.582855"
15665,"-32.347571,6.763683"
15666,"28.10926,-82.584523"
15667,"-78.80243,-33.838125"
15668,"-86.260839,-143.328639"
15669,"38.897555,-119.025646"
15670,"-33.216888,118.741754"
15671,"-32.141372,126.502488"
15672,"6.395143,-111.719573"
15673,"-6.00466,-77.079109"
15674,"33.134649,-12.308316"
15675,"29.730975,-89.373619"
15676,"-61.658578,125.978178"
15677,"-46.585212,156.955901"
15678,"-64.178082,-130.89308"
15679,"-87.681221,14.306549"
15680,"21.763483,128.92692"
15681,"-6.985085,109.156306"
15682,"-61.765514,-171.200865"
15683,"-11.732557,9.525567"
15684,"-4.506156,-80.343429"
15685,"42.12537,81.272605"
15686,"-60.141065,166.119585"
15687,"-61.023972,-57.408519"
15688,"-78.50072,93.143621"
15689,"-59.756059,-112.550706"
15690,"31.079982,-71.767607"
15691,"-17.317775,112.209935"
15692,"-41.292012,110.476072"
15693,"-39.999968,-67.363041"
15694,"-87.604993,-75.087664"
15695,"-37.443071,-93.876892"
15696,"51.297368,73.102693"
15697,"30.092412,149.612608"
15698,"-88.884248,-143.703227"
15699,"62.177299,-128.146763"
15700,"-5.455769,-102.206347"
15701,"52.732421,68.184989"
15702,"-29.507154,27.579637"
15703,"-28.358095,-4.58495"
15704,"63.800068,-132.483603"
15705,"39.716231,-171.960052"
15706,"13.450173,-34.046604"
15707,"60.707319,0.634731"
15708,"-67.785599,-158.304288"
15709,"1.018515,155.156464"
15710,"27.845341,26.638848"
15711,"-42.32716,-148.475488"
15712,"-28.732993,40.385661"
15713,"52.770138,-105.241573"
15714,"-56.786952,-31.380208"
15715,"18.562772,39.280011"
15716,"-19.194252,-166.927674"
15717,"87.112896,116.104293"
15718,"-49.006941,-65.03103"
15719,"-81.185055,-28.851941"
15720,"83.384568,31.961626"
15721,"-68.957003,-19.777076"
15722,"2.017192,94.327476"
15723,"79.579796,-120.87795"
15724,"53.95333,132.526313"
15725,"-63.644957,69.049801"
15726,"-38.322852,-119.552819"
15727,"-31.849916,-170.894374"
15728,"88.597883,-154.728278"
15729,"14.08639,57.296525"
15730,"21.481188,125.395024"
15731,"-4.914659,-122.21603"
15732,"4.926494,-120.03765"
15733,"87.519632,-127.796618"
15734,"-9.933185,-110.997822"
15735,"59.798108,45.784333"
15736,"-71.610743,-18.3213"
15737,"-33.045827,139.031577"
15738,"-35.369948,126.704726"
15739,"43.171725,-165.686711"
15740,"4.996179,173.391935"
15741,"56.302854,96.692281"
15742,"23.613459,159.742569"
15743,"86.622884,-80.202009"
15744,"-59.25285,-61.73767"
15745,"21.832902,68.224683"
15746,"-7.799361,-159.35374"
15747,"48.333388,-20.931214"
15748,"59.802312,-141.413333"
15749,"-68.27281,-153.761698"
15750,"-79.446353,93.106783"
15751,"-23.80851,75.269314"
15752,"48.596782,19.884376"
15753,"-10.162814,-90.474377"
15754,"-3.619637,-99.217998"
15755,"13.221428,134.321143"
15756,"55.478475,-127.491148"
15757,"-44.282373,-36.665767"
15758,"-3.89899,-177.929328"
15759,"49.851762,-47.571819"
15760,"81.159822,135.626745"
15761,"-66.606143,152.146932"
15762,"-52.674542,175.752302"
15763,"20.717888,143.466163"
15764,"-80.125875,-132.022798"
15765,"75.004187,163.575142"
15766,"25.133465,-104.160296"
15767,"-76.35804,-139.246574"
15768,"-3.129339,-18.203561"
15769,"-59.653774,162.740455"
15770,"-14.893407,5.135626"
15771,"-51.82989,38.97926"
15772,"31.987363,-12.244633"
15773,"8.363729,51.928287"
15774,"86.606805,-31.383038"
15775,"54.542668,44.445688"
15776,"-32.743465,-148.738904"
15777,"-22.042805,121.487854"
15778,"-47.075776,-144.629344"
15779,"-41.919232,98.30306"
15780,"30.587447,-48.911974"
15781,"52.781621,74.109422"
15782,"-36.167482,-139.356167"
15783,"63.698736,62.93415"
15784,"8.753686,25.507615"
15785,"-78.04105,172.591957"
15786,"-45.836321,179.922388"
15787,"13.532193,127.820069"
15788,"-24.134753,-149.134939"
15789,"-0.531486,79.009716"
15790,"-38.170778,-167.634738"
15791,"14.083721,-33.344486"
15792,"-35.110081,-77.613087"
15793,"-62.661303,102.506274"
15794,"-86.725665,-154.220887"
15795,"-43.678818,126.989795"
15796,"-74.898369,153.122869"
15797,"-56.423395,98.090739"
15798,"-86.651932,-85.120014"
15799,"36.42931,-179.195071"
15800,"-4.580327,-12.241828"
15801,"-35.83104,4.879802"
15802,"-33.562781,-104.987343"
15803,"15.913065,-33.009823"
15804,"-62.308098,102.776515"
15805,"-65.926437,75.962226"
15806,"-5.667512,30.421593"
15807,"68.072756,-68.684378"
15808,"-37.126668,52.382122"
15809,"-74.236291,-121.224437"
15810,"85.501673,-126.055494"
15811,"74.765651,-38.114725"
15812,"-11.98412,2.303292"
15813,"78.319786,145.027502"
15814,"73.299807,124.729845"
15815,"-71.424051,-162.663667"
15816,"86.129528,119.435141"
15817,"51.09923,-141.956154"
15818,"-24.993944,128.146465"
15819,"-74.875959,-124.348344"
15820,"71.257645,122.370236"
15821,"30.433847,176.070065"
15822,"9.327439,123.314846"
15823,"-51.161817,-8.817991"
15824,"27.370474,148.327214"
15825,"42.896313,162.104602"
15826,"-51.679905,67.527451"
15827,"29.981844,-66.080379"
15828,"-26.736302,88.944948"
15829,"75.143699,-109.125173"
15830,"-2.506099,38.519315"
15831,"-79.546386,-172.140416"
15832,"89.372151,-4.527606"
15833,"-23.190463,-94.041011"
15834,"-70.420292,173.887527"
15835,"-40.690019,134.706639"
15836,"-86.774819,-91.596972"
15837,"30.566879,69.134551"
15838,"39.429525,55.713248"
15839,"0.990415,19.967158"
15840,"26.383982,-112.502978"
15841,"-0.963032,-119.545652"
15842,"51.096301,101.074852"
15843,"4.308158,178.620247"
15844,"-64.472172,160.799932"
15845,"54.412355,-27.597466"
15846,"6.335811,-133.127435"
15847,"-2.638543,-172.463881"
15848,"45.329158,-38.073648"
15849,"14.944831,-94.167203"
15850,"-23.606778,-6.708006"
15851,"-57.280084,-82.056116"
15852,"-46.249674,-83.940775"
15853,"62.347493,-129.894308"
15854,"64.982963,-2.421665"
15855,"37.666565,153.13393"
15856,"-72.499673,118.056774"
15857,"-11.860439,-174.195678"
15858,"51.62637,-125.37362"
15859,"11.104495,-37.29913"
15860,"-57.392196,-150.008863"
15861,"-62.177956,-158.277514"
15862,"-75.331164,148.063342"
15863,"-63.972619,156.013678"
15864,"-41.242012,-129.363298"
15865,"-20.248862,142.603246"
15866,"52.333095,-155.658293"
15867,"75.231047,-11.12854"
15868,"-68.004007,86.268744"
15869,"-72.458354,121.91728"
15870,"44.251414,-95.00709"
15871,"43.850596,-78.818794"
15872,"-73.796435,-149.387371"
15873,"27.942496,120.622081"
15874,"44.651083,151.884155"
15875,"67.085539,-115.992187"
15876,"25.149548,91.405127"
15877,"-16.366836,98.321403"
15878,"-32.834554,-6.507528"
15879,"-72.797156,173.399245"
15880,"-89.688227,111.399384"
15881,"23.451203,-30.769683"
15882,"32.935632,127.212857"
15883,"70.75289,113.334429"
15884,"11.526474,14.829756"
15885,"-62.084526,171.511481"
15886,"84.505303,-0.790412"
15887,"79.231706,-168.371603"
15888,"-81.582307,162.294527"
15889,"-46.45989,63.492326"
15890,"-5.207176,134.162811"
15891,"46.707067,-52.233811"
15892,"7.016566,84.99139"
15893,"27.714438,127.751282"
15894,"-60.482078,120.063138"
15895,"-12.550388,-108.166971"
15896,"-74.601139,-101.264349"
15897,"55.909728,57.176992"
15898,"36.234799,172.498414"
15899,"45.412132,137.396742"
15900,"0.195588,90.62046"
15901,"-17.379164,124.171028"
15902,"82.073109,-71.01728"
15903,"-9.816379,-56.198759"
15904,"50.209952,87.803271"
15905,"-62.545188,50.588373"
15906,"18.293736,168.011845"
15907,"55.212555,-145.686205"
15908,"-29.847608,-142.797759"
15909,"-53.672469,171.67118"
15910,"-27.75444,100.333578"
15911,"-57.201004,85.471662"
15912,"41.45416,163.787786"
15913,"51.789455,-1.133401"
15914,"-84.37949,-3.731465"
15915,"10.853807,-46.222613"
15916,"-28.932031,86.677481"
15917,"-32.713083,33.547883"
15918,"-77.09854,-170.25957"
15919,"-81.35795,-24.411317"
15920,"-0.526489,-135.588819"
15921,"-12.756068,-43.656363"
15922,"-37.907039,-5.728191"
15923,"-12.408314,-83.589382"
15924,"-55.342728,134.815577"
15925,"6.244828,13.461272"
15926,"-76.637435,140.685178"
15927,"-28.320611,155.187962"
15928,"-20.365158,-135.198118"
15929,"36.802676,107.306566"
15930,"74.48832,-179.357769"
15931,"49.913441,122.822094"
15932,"75.865687,-127.855281"
15933,"-77.841411,-139.873744"
15934,"55.198006,64.600452"
15935,"-85.646278,126.573791"
15936,"-39.405807,116.451518"
15937,"-15.438476,-160.828479"
15938,"-21.179482,-94.607159"
15939,"-70.573755,3.003397"
15940,"-74.970409,88.740952"
15941,"50.32856,84.448431"
15942,"-37.602702,68.468623"
15943,"-69.887795,-0.161377"
15944,"69.485433,59.482952"
15945,"41.574961,-90.208317"
15946,"68.889475,30.946215"
15947,"12.764233,-30.870318"
15948,"87.975906,143.929837"
15949,"-33.749018,119.404207"
15950,"-79.396723,108.267377"
15951,"63.285305,-132.744765"
15952,"0.422865,-35.844643"
15953,"26.347745,173.913734"
15954,"-58.948698,-103.039962"
15955,"-4.617517,19.469593"
15956,"17.545438,-95.107201"
15957,"-1.464914,-45.797767"
15958,"-50.814864,163.133674"
15959,"22.70343,-68.12541"
15960,"17.829439,120.816097"
15961,"82.169305,-24.309378"
15962,"27.419565,34.987485"
15963,"-54.627717,-48.099951"
15964,"86.523061,102.519549"
15965,"-36.771777,-164.549965"
15966,"71.556302,-130.074644"
15967,"25.789049,-161.2471"
15968,"8.558618,-72.182722"
15969,"6.62279,-159.347551"
15970,"75.408046,90.168052"
15971,"-54.689873,133.376934"
15972,"24.678495,29.919943"
15973,"-22.922862,-88.14679"
15974,"42.129354,71.511703"
15975,"-75.987231,-74.444754"
15976,"-19.99767,-174.674789"
15977,"-47.132576,-55.206717"
15978,"49.852348,135.796663"
15979,"-18.051999,137.571946"
15980,"-17.572022,-86.51361"
15981,"-40.37742,-158.012908"
15982,"3.011303,29.594251"
15983,"75.596508,31.269335"
15984,"13.264682,155.573095"
15985,"-39.411565,11.249146"
15986,"71.524382,82.968149"
15987,"-46.237588,-68.919019"
15988,"-82.230942,-6.914427"
15989,"-46.534903,-49.700392"
15990,"6.571638,-28.519022"
15991,"-68.774032,-99.043596"
15992,"-9.574445,-130.458535"
15993,"27.415943,-102.655024"
15994,"19.05236,56.420919"
15995,"-15.475394,92.594024"
15996,"-52.979552,75.045004"
15997,"-0.470139,41.492467"
15998,"31.800519,-100.410698"
15999,"22.856736,-151.417904"
16000,"-77.934922,-111.11239"
16001,"-2.310994,55.695444"
16002,"41.981529,171.172209"
16003,"28.087029,78.446469"
16004,"-33.163383,134.593968"
16005,"-8.344265,-150.954094"
16006,"-59.774058,-144.324768"
16007,"26.149427,-136.441913"
16008,"-25.99194,29.062676"
16009,"-45.440525,-141.74832"
16010,"46.49338,120.383107"
16011,"-44.462263,59.645042"
16012,"-43.052732,175.858305"
16013,"-44.449825,-133.348221"
16014,"-81.785686,-177.135878"
16015,"40.410359,-79.515474"
16016,"30.364182,130.847674"
16017,"40.005564,-79.43235"
16018,"76.13625,-150.409312"
16019,"-34.323932,152.125454"
16020,"25.541658,-28.984041"
16021,"-48.801558,-75.228553"
16022,"-12.834801,-37.264767"
16023,"13.027032,-147.661665"
16024,"6.009544,-46.717358"
16025,"80.105126,-50.902996"
16026,"22.702347,78.009265"
16027,"-13.999142,18.908993"
16028,"-75.115368,-115.180556"
16029,"-37.850971,170.667787"
16030,"36.799816,78.186413"
16031,"64.213913,22.514817"
16032,"-59.423281,29.28081"
16033,"34.748684,-15.534554"
16034,"-48.520537,131.498384"
16035,"1.503196,10.947257"
16036,"48.413774,-152.309262"
16037,"-83.314522,-36.531939"
16038,"14.93709,51.972292"
16039,"84.884366,165.554294"
16040,"54.629061,89.311167"
16041,"-89.221722,156.777007"
16042,"57.134549,-166.880108"
16043,"-64.046925,28.01764"
16044,"-69.088751,178.04626"
16045,"-10.959093,-77.916701"
16046,"-2.386969,-55.023702"
16047,"-5.283359,167.338027"
16048,"-77.622715,65.919598"
16049,"-10.452606,120.919197"
16050,"25.76953,-9.194943"
16051,"55.909602,-86.06664"
16052,"86.677119,108.656659"
16053,"50.770853,116.875168"
16054,"-19.023161,151.150208"
16055,"-52.85792,16.084549"
16056,"-76.045632,140.825663"
16057,"-0.191067,-47.292684"
16058,"-22.576196,-132.071178"
16059,"24.319888,67.024237"
16060,"-17.813764,78.443707"
16061,"-85.788653,-63.569765"
16062,"-88.895421,70.515756"
16063,"-62.263185,-85.535539"
16064,"-58.472895,116.974436"
16065,"-35.536888,3.699433"
16066,"51.016922,-47.776038"
16067,"-60.896801,166.778328"
16068,"-73.78659,28.221933"
16069,"-76.83576,-41.218168"
16070,"50.397315,-10.474298"
16071,"83.121309,71.586462"
16072,"5.319485,-9.121525"
16073,"44.108548,37.10307"
16074,"-20.054194,85.839719"
16075,"80.753581,-117.70728"
16076,"8.779915,-169.339666"
16077,"-57.327044,-22.413054"
16078,"-38.152226,-101.581231"
16079,"-17.988266,64.597964"
16080,"-66.183767,-138.336807"
16081,"-13.326055,54.547782"
16082,"4.643153,-157.571918"
16083,"-9.091182,0.308507"
16084,"-74.699397,81.983614"
16085,"-2.011251,106.485318"
16086,"-74.991128,-91.039476"
16087,"4.63542,133.129881"
16088,"-78.428315,-125.932463"
16089,"-14.813796,8.385257"
16090,"-1.065252,88.235751"
16091,"-84.95218,70.822323"
16092,"88.542019,-3.428263"
16093,"-88.993315,38.24276"
16094,"88.607266,-80.594089"
16095,"48.979634,-21.085086"
16096,"87.851679,-85.631803"
16097,"-58.037976,-54.383255"
16098,"52.444673,-92.570503"
16099,"24.162209,134.360084"
16100,"70.587868,-85.966899"
16101,"-70.300881,122.635375"
16102,"73.881361,173.299229"
16103,"1.08699,43.053007"
16104,"-31.076206,167.445003"
16105,"-8.058244,123.625989"
16106,"-58.438739,137.225191"
16107,"-25.530676,178.219367"
16108,"-15.517543,-148.756291"
16109,"8.205468,43.373364"
16110,"86.615609,61.219003"
16111,"-45.68824,-14.280662"
16112,"-0.76879,23.07218"
16113,"64.798871,26.054834"
16114,"17.375793,114.444684"
16115,"52.359284,54.956733"
16116,"33.777722,-95.33007"
16117,"73.328413,125.829262"
16118,"-51.29524,157.837541"
16119,"-24.97882,-179.245647"
16120,"-34.970729,15.874779"
16121,"-43.883103,-30.657115"
16122,"-79.072677,-89.700149"
16123,"-0.493372,51.221626"
16124,"8.195927,143.011381"
16125,"48.169075,-97.503089"
16126,"-49.373295,-83.959791"
16127,"-74.765102,141.352456"
16128,"68.413213,98.102486"
16129,"-22.238064,-15.189932"
16130,"-24.043656,163.474374"
16131,"-80.116332,-121.193236"
16132,"-16.292912,120.120663"
16133,"51.762456,-142.727088"
16134,"-0.483643,-114.948236"
16135,"-78.861351,105.009244"
16136,"-48.216561,-153.307208"
16137,"54.894357,178.732444"
16138,"61.203645,81.253095"
16139,"21.533995,3.178189"
16140,"5.222646,105.849318"
16141,"70.892242,-22.942596"
16142,"29.505073,47.584822"
16143,"67.126191,-149.867202"
16144,"82.625727,89.102707"
16145,"-23.174755,-46.417019"
16146,"-16.010433,-70.745399"
16147,"16.750187,114.685022"
16148,"6.298807,12.200737"
16149,"69.772905,-174.5058"
16150,"-84.217857,-173.703675"
16151,"46.584961,64.088349"
16152,"-20.466874,42.091067"
16153,"26.409535,126.901557"
16154,"23.082558,145.334557"
16155,"82.689605,-98.049514"
16156,"66.890111,163.737091"
16157,"-18.056455,-157.130671"
16158,"-59.41315,143.199154"
16159,"-11.380452,112.310345"
16160,"-8.731327,-21.253109"
16161,"29.327251,6.645369"
16162,"-8.402467,162.937192"
16163,"4.634589,-153.007845"
16164,"53.348857,-75.530083"
16165,"-42.111265,113.879124"
16166,"-21.056115,161.338259"
16167,"19.584163,131.338535"
16168,"-85.677459,-158.457797"
16169,"-70.865021,131.844089"
16170,"35.472299,129.141572"
16171,"70.656291,85.706796"
16172,"35.858442,-24.47319"
16173,"-10.467157,66.404844"
16174,"26.969367,141.920829"
16175,"-74.562371,-167.830261"
16176,"-1.211559,-22.562876"
16177,"14.721742,15.586427"
16178,"4.260176,-58.039262"
16179,"44.04,106.604085"
16180,"36.302918,-130.849239"
16181,"-19.805232,-19.765354"
16182,"61.806295,98.640447"
16183,"-73.327172,-64.291383"
16184,"88.448796,15.753892"
16185,"18.766135,130.588352"
16186,"78.732493,166.703118"
16187,"-10.270142,108.95218"
16188,"22.45352,178.735124"
16189,"-56.67464,58.710754"
16190,"-36.85527,168.436338"
16191,"-27.591244,55.086318"
16192,"-31.889021,117.521123"
16193,"44.184571,86.778627"
16194,"-46.197871,-179.430743"
16195,"-45.537354,-163.801369"
16196,"-73.273302,117.659838"
16197,"-75.389736,-81.59516"
16198,"8.872614,-75.667179"
16199,"-27.447093,13.949126"
16200,"-23.933852,43.364277"
16201,"39.135449,133.744193"
16202,"-11.667856,23.679322"
16203,"25.209887,126.504662"
16204,"-32.117978,125.241769"
16205,"47.430362,-75.088246"
16206,"-43.448551,-40.658264"
16207,"-34.692985,-98.215138"
16208,"-5.562464,142.822215"
16209,"12.801343,-131.503324"
16210,"28.548684,52.934801"
16211,"6.806544,-48.753654"
16212,"-76.332386,-55.921728"
16213,"-22.080961,-104.773549"
16214,"-12.882562,-153.593848"
16215,"26.865842,-165.836535"
16216,"-9.791239,78.779708"
16217,"77.885516,-118.729113"
16218,"88.146382,-88.38739"
16219,"63.416022,139.885241"
16220,"-19.012669,-46.931923"
16221,"16.161309,-32.493165"
16222,"51.175834,42.003165"
16223,"6.168455,-14.719669"
16224,"-87.262887,48.687028"
16225,"27.620646,-57.333368"
16226,"10.758462,-126.622275"
16227,"84.537009,135.402776"
16228,"81.959413,40.565803"
16229,"-35.301943,-42.169935"
16230,"-56.264531,-143.728793"
16231,"77.465426,135.851976"
16232,"27.553989,34.875497"
16233,"74.045869,-118.793445"
16234,"-32.139116,-84.999028"
16235,"66.779627,166.490571"
16236,"-1.106855,-155.405737"
16237,"-58.822631,-32.846734"
16238,"-24.210583,77.716652"
16239,"-84.607719,-113.963085"
16240,"-70.847489,178.626489"
16241,"70.942361,-123.528453"
16242,"-89.279389,-96.284737"
16243,"-51.9866,151.279945"
16244,"-41.095611,-129.034484"
16245,"77.755489,-64.300022"
16246,"-68.260269,-26.395737"
16247,"-70.991469,-28.281087"
16248,"-34.43717,92.089308"
16249,"-36.620347,-142.616184"
16250,"-61.116807,-154.827724"
16251,"26.741611,-7.785783"
16252,"-50.559277,95.077138"
16253,"27.116494,-70.707185"
16254,"-43.732512,7.156109"
16255,"-56.641195,-157.211739"
16256,"44.964231,48.99821"
16257,"1.216004,101.218279"
16258,"54.199677,-87.976552"
16259,"-19.284906,27.526149"
16260,"19.012456,27.183021"
16261,"15.831681,-112.750869"
16262,"-2.962357,-88.823543"
16263,"33.924397,-160.323219"
16264,"-29.22402,-169.296449"
16265,"-89.22859,-160.758003"
16266,"62.80331,98.944319"
16267,"-25.526672,102.719698"
16268,"26.996881,14.006959"
16269,"-20.569019,49.397776"
16270,"-35.905608,121.868485"
16271,"-29.256882,153.652073"
16272,"-83.116975,152.837955"
16273,"39.55783,157.731525"
16274,"-5.053251,148.222622"
16275,"-83.645778,126.581576"
16276,"8.791812,34.515522"
16277,"10.731917,81.113822"
16278,"-52.187631,-136.288636"
16279,"-17.248527,-35.801986"
16280,"23.167547,-41.453925"
16281,"-23.815698,39.756096"
16282,"-75.118201,139.351389"
16283,"-22.902019,-119.208661"
16284,"80.265297,-9.608764"
16285,"3.290354,-170.996893"
16286,"-24.918298,-81.444978"
16287,"11.053845,-130.914343"
16288,"-84.696229,169.625676"
16289,"-24.509746,125.408797"
16290,"34.945236,176.251269"
16291,"-50.096963,68.151104"
16292,"6.258155,-53.89333"
16293,"27.327211,-76.672105"
16294,"-6.00029,-1.231477"
16295,"-84.561,25.845567"
16296,"-15.630788,-76.593264"
16297,"66.883542,178.682893"
16298,"-89.036164,69.188073"
16299,"-55.801732,175.732144"
16300,"62.159713,-84.918409"
16301,"87.586904,116.989171"
16302,"-12.115719,-118.643106"
16303,"-43.192898,-86.040905"
16304,"62.607242,-32.885138"
16305,"-17.408281,87.122157"
16306,"82.029019,131.343815"
16307,"6.109958,-171.829225"
16308,"33.61328,-127.642041"
16309,"-84.836112,-1.748968"
16310,"-86.263961,9.107448"
16311,"-89.753184,-113.801072"
16312,"62.500423,-33.044179"
16313,"38.446936,-148.601653"
16314,"76.403342,69.237447"
16315,"69.862187,-8.59282"
16316,"32.982676,179.977103"
16317,"-88.241718,-169.21271"
16318,"-57.361034,-48.563088"
16319,"28.040115,61.562314"
16320,"40.798931,95.343218"
16321,"18.396457,3.368704"
16322,"-85.038819,-98.920383"
16323,"83.710312,110.336837"
16324,"-25.72159,2.430128"
16325,"76.119246,-45.350002"
16326,"16.017786,15.408676"
16327,"-69.332916,-94.970715"
16328,"-81.22327,-72.436424"
16329,"-43.144608,-130.586077"
16330,"-23.515682,41.915651"
16331,"37.071483,-136.318774"
16332,"50.812756,73.947014"
16333,"62.430144,16.127847"
16334,"66.249538,-60.65728"
16335,"-12.732195,134.200822"
16336,"-87.060385,141.197873"
16337,"13.637139,102.012364"
16338,"-15.912727,95.747419"
16339,"5.525192,-1.167408"
16340,"41.888691,160.150739"
16341,"-45.94034,-165.954594"
16342,"-76.913429,-107.406157"
16343,"26.305146,-87.376816"
16344,"-46.112423,-95.63018"
16345,"85.653074,37.198385"
16346,"-8.533031,-83.907103"
16347,"-37.169552,115.00811"
16348,"-55.180132,156.887467"
